school_id,school_name,school_level,office_of_education_name,road_address
B000013298,창원봉림고등학교,고등학교,경상남도교육청,경상남도 창원시 의창구 창이대로333번길 39
B000013304,진해용원고등학교,고등학교,경상남도교육청,경상남도 창원시 진해구 용재로77번길 8
B000013365,삼랑진고등학교,고등학교,경상남도교육청,경상남도 밀양시 삼랑진읍 만어로 16
B000011829,인천국제고등학교,고등학교,인천광역시교육청,인천광역시 중구 영종대로277번길 74-40
B000026378,함평골프고등학교,고등학교,전라남도교육청,전라남도 함평군 학교면 학교길 77
B000012162,부산강서고등학교,고등학교,부산광역시교육청,부산광역시 강서구 공항로1309번길 96-7
B000012404,울산강남고등학교,고등학교,울산광역시교육청,울산광역시 남구 팔등로 115번길 22
B000011771,신반정보고등학교,고등학교,경상남도교육청,경상남도 의령군 부림면 한지28길 8
B000013297,창원남산고등학교,고등학교,경상남도교육청,경상남도 창원시 성산구 가음로92번길 34
B000011634,남원제일고등학교,고등학교,전북특별자치도교육청,전북특별자치도 남원시 노송로 1206
B000011552,영서고등학교,고등학교,강원특별자치도교육청,강원특별자치도 원주시 치악로 1384
B000012156,내성고등학교,고등학교,부산광역시교육청,부산광역시 금정구 서동로31번길 11
B000011455,계룡디지텍고등학교,고등학교,대전광역시교육청,대전광역시 동구 소랑길 64
B000012607,운산고등학교,고등학교,경기도교육청,경기도 광명시 한내일로 17
B000012848,산남고등학교,고등학교,충청북도교육청,충청북도 청주시 서원구 두꺼비로 7
B000011719,경북하이텍고등학교,고등학교,경상북도교육청,경상북도 안동시 경동로 404
B000011730,경북자연과학고등학교,고등학교,경상북도교육청,경상북도 상주시 공성면 문화마을길 23
B000012447,동우여자고등학교,고등학교,경기도교육청,경기도 수원시 장안구 장안로 426-1
B000011821,대구일과학고등학교,고등학교,대구광역시교육청,대구광역시 동구 경안로 987
B000025678,인천영종고등학교,고등학교,인천광역시교육청,인천광역시 중구 영종대로278번길 34
B000011372,부산마케팅고등학교,고등학교,부산광역시교육청,부산광역시 부산진구 봉수로 13
B000013371,양산남부고등학교,고등학교,경상남도교육청,경상남도 양산시 양주로 7
B000011804,국립국악고등학교,고등학교,서울특별시교육청,서울특별시 강남구 개포로22길 65
B000011444,광주여자상업고등학교,고등학교,광주광역시교육청,광주광역시 남구 서문대로627번길 20
B000011470,현대공업고등학교,고등학교,울산광역시교육청,울산광역시 동구 미포로 122
B000013200,경안여자고등학교,고등학교,경상북도교육청,경상북도 안동시 경동로 205-34
B000013069,목포혜인여자고등학교,고등학교,전라남도교육청,전라남도 목포시 죽선로 39-2
B000011398,경북공업고등학교,고등학교,대구광역시교육청,대구광역시 중구 남산로 20
B000013377,범어고등학교,고등학교,경상남도교육청,경상남도 양산시 물금읍 신주로 88
B000011369,부산진여자상업고등학교,고등학교,부산광역시교육청,부산광역시 부산진구 진남로 524
B000012307,전남여자고등학교,고등학교,광주광역시교육청,광주광역시 동구 제봉로158번길 8
B000012480,부명고등학교,고등학교,경기도교육청,경기도 부천시 원미구 석천로 127
B000011625,전주생명과학고등학교,고등학교,전북특별자치도교육청,전북특별자치도 전주시 덕진구 안덕원로 195
B000011990,예일여자고등학교,고등학교,서울특별시교육청,서울특별시 은평구 연서로 117
B000023104,율곡고등학교,고등학교,경상북도교육청,경상북도 김천시 용전4로3길 15
B000023123,비슬고등학교,고등학교,대구광역시교육청,대구광역시 달성군 현풍읍 테크노북로 100
B000013335,통영여자고등학교,고등학교,경상남도교육청,경상남도 통영시 도리1길 19
B000013490,배재고등학교,고등학교,서울특별시교육청,서울특별시 강동구 고덕로 227
B000013395,고성고등학교,고등학교,경상남도교육청,경상남도 고성군 회화면 배둔서길 42-5
B000012764,원주고등학교,고등학교,강원특별자치도교육청,강원특별자치도 원주시 치악로 1765
B000012203,능인고등학교,고등학교,대구광역시교육청,대구광역시 수성구 무학로 207
B000011845,울산마이스터고등학교,고등학교,울산광역시교육청,울산광역시 북구 율동6길 7
B000013292,진해여자고등학교,고등학교,경상남도교육청,경상남도 창원시 진해구 여좌남로 23
B000013354,김해중앙여자고등학교,고등학교,경상남도교육청,경상남도 김해시 분성로376번길 21-22
B000011333,서울디자인고등학교,고등학교,서울특별시교육청,서울특별시 마포구 백범로 139
B000013529,광주제일고등학교,고등학교,광주광역시교육청,광주광역시 북구 독립로237번길 33
B000011966,정의여자고등학교,고등학교,서울특별시교육청,서울특별시 도봉구 노해로49길 69
B000012301,한국글로벌셰프고등학교,고등학교,인천광역시교육청,인천광역시 강화군 내가면 강화서로 184
B000012795,삼척여자고등학교,고등학교,강원특별자치도교육청,강원특별자치도 삼척시 남산길 6
B000012937,금산여자고등학교,고등학교,충청남도교육청,충청남도 금산군 금산읍 인삼로 21
B000011407,대구여자상업고등학교,고등학교,대구광역시교육청,대구광역시 남구 현충로40길 50
B000012200,시지고등학교,고등학교,대구광역시교육청,대구광역시 수성구 신매로 6
B000013316,창원경일여자고등학교,고등학교,경상남도교육청,경상남도 창원시 성산구 두대로 163
B000011384,부산문화여자고등학교,고등학교,부산광역시교육청,부산광역시 해운대구 해운대로469번길 50
B000012145,신도고등학교,고등학교,부산광역시교육청,부산광역시 해운대구 좌동순환로 64
B000011839,동아마이스터고등학교,고등학교,대전광역시교육청,대전광역시 동구 충정로 97
B000011791,서울예술고등학교,고등학교,서울특별시교육청,서울특별시 종로구 평창문화로 70
B000012559,흥진고등학교,고등학교,경기도교육청,경기도 군포시 오금로 15-17
B000013314,성지여자고등학교,고등학교,경상남도교육청,경상남도 창원시 마산합포구 완월남로 20
B000012034,관악고등학교,고등학교,서울특별시교육청,서울특별시 영등포구 영등포로6길 26
B000026110,한빛고등학교,고등학교,경기도교육청,경기도 파주시 한빛로 36
B000012224,대원고등학교,고등학교,대구광역시교육청,대구광역시 달성군 화원읍 비슬로 2658
B000011912,김해외국어고등학교,고등학교,경상남도교육청,경상남도 김해시 율하로 266
B000013369,연초고등학교,고등학교,경상남도교육청,경상남도 거제시 연초면 연사1길 40
B000011918,대신고등학교,고등학교,서울특별시교육청,서울특별시 종로구 사직로 9
B000013308,경상고등학교,고등학교,경상남도교육청,경상남도 창원시 의창구 금강로379번길 46
B000012099,남성여자고등학교,고등학교,부산광역시교육청,부산광역시 중구 샘길 14
B000012052,서울고등학교,고등학교,서울특별시교육청,서울특별시 서초구 효령로 197
B000027278,대중금속공업고등학교,고등학교,대구광역시교육청,대구광역시 북구 관음로 303-12
B000012322,광주수피아여자고등학교,고등학교,광주광역시교육청,광주광역시 남구 백서로 13
B000011345,서서울생활과학고등학교,고등학교,서울특별시교육청,서울특별시 구로구 오리로 1355-10
B000022939,강경고등학교,고등학교,충청남도교육청,충청남도 논산시 강경읍 계백로 188
B000013025,남원서진여자고등학교,고등학교,전북특별자치도교육청,전북특별자치도 남원시 낙현길 17-14
B000013268,성주고등학교,고등학교,경상북도교육청,경상북도 성주군 성주읍 성주고교길 79
B000022837,인천체육고등학교,고등학교,인천광역시교육청,인천광역시 서구 로봇랜드로 473
B000012801,홍천고등학교,고등학교,강원특별자치도교육청,강원특별자치도 홍천군 홍천읍 석화로 109-10
B000011574,청주여자상업고등학교,고등학교,충청북도교육청,충청북도 청주시 서원구 무심서로 377-1
B000012784,북평여자고등학교,고등학교,강원특별자치도교육청,강원특별자치도 동해시 동굴로 55
B000013140,영광고등학교,고등학교,전라남도교육청,전라남도 영광군 영광읍 옥당로 13-22
B000012398,대현고등학교,고등학교,울산광역시교육청,울산광역시 남구 수암로 164
B000011462,대전전자디자인고등학교,고등학교,대전광역시교육청,대전광역시 유성구 대덕대로 939
B000011824,대구과학고등학교,고등학교,대구광역시교육청,대구광역시 수성구 동대구로 154
B000013311,진해중앙고등학교,고등학교,경상남도교육청,경상남도 창원시 진해구 병암북로 9
B000012413,현대고등학교,고등학교,울산광역시교육청,울산광역시 동구 봉수로 455
B000013089,순천효천고등학교,고등학교,전라남도교육청,전라남도 순천시 녹색로 1360
B000013381,의령여자고등학교,고등학교,경상남도교육청,경상남도 의령군 가례면 의병로 67
B000011502,경일관광경영고등학교,고등학교,경기도교육청,경기도 안산시 단원구 석수로 131
B000011754,진해세화여자고등학교,고등학교,경상남도교육청,경상남도 창원시 진해구 병암북로4번길 41
B000013121,장흥고등학교,고등학교,전라남도교육청,전라남도 장흥군 장흥읍 학사길 13
